year	age	sex	meth	tv	state
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	1	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	1	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	0	XX
2005	17	F	0	1	XX
2005	17	F	0	1	XX
2007	13	M	0	1	XX
2007	13	M	0	1	XX
2007	13	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	1	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	1	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	1	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	1	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	1	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	1	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	1	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	0	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
2007	14	M	0	1	XX
